dataset,method,seed,task_k,task_T,elapsed,acc,acc_train
imagenet_r,m0_fedavg,2,5,9,4,0.2206896551724138,0.25528244933160843
imagenet_r,m0_fedavg,2,6,6,0,0.7883435582822086,0.8332052267486548
imagenet_r,m0_fedavg,2,6,7,1,0.3282208588957055,0.3501152959262106
imagenet_r,m0_fedavg,2,6,8,2,0.2791411042944785,0.2744043043812452
imagenet_r,m0_fedavg,2,6,9,3,0.2331288343558282,0.24327440430438124
imagenet_r,m0_fedavg,2,7,7,0,0.7283950617283951,0.7717474980754426
imagenet_r,m0_fedavg,2,7,8,1,0.3117283950617284,0.36797536566589684
imagenet_r,m0_fedavg,2,7,9,2,0.31790123456790126,0.35604311008468054
imagenet_r,m0_fedavg,2,8,8,0,0.7003154574132492,0.7472397476340694
imagenet_r,m0_fedavg,2,8,9,1,0.22712933753943218,0.2890378548895899
imagenet_r,m0_fedavg,2,9,9,0,0.6714285714285714,0.7412868632707775
imagenet_r,m0_fedavg,3,0,0,0,0.7463556851311953,0.7905109489051095
imagenet_r,m0_fedavg,3,0,1,1,0.2565597667638484,0.26423357664233577
imagenet_r,m0_fedavg,3,0,2,2,0.22157434402332363,0.24963503649635035
imagenet_r,m0_fedavg,3,0,3,3,0.15451895043731778,0.17226277372262774
imagenet_r,m0_fedavg,3,0,4,4,0.1661807580174927,0.1897810218978102
imagenet_r,m0_fedavg,3,0,5,5,0.12244897959183673,0.11934306569343066
imagenet_r,m0_fedavg,3,0,6,6,0.12536443148688048,0.1470802919708029
imagenet_r,m0_fedavg,3,0,7,7,0.16909620991253643,0.19160583941605838
imagenet_r,m0_fedavg,3,0,8,8,0.12536443148688048,0.13722627737226278
imagenet_r,m0_fedavg,3,0,9,9,0.11661807580174927,0.12116788321167883
imagenet_r,m0_fedavg,3,1,1,0,0.7490494296577946,0.8386331276696726
imagenet_r,m0_fedavg,3,1,2,1,0.3193916349809886,0.3312766967252017
imagenet_r,m0_fedavg,3,1,3,2,0.27756653992395436,0.27432368296155674
imagenet_r,m0_fedavg,3,1,4,3,0.2661596958174905,0.2880873279544376
imagenet_r,m0_fedavg,3,1,5,4,0.23954372623574144,0.26483151400094923
imagenet_r,m0_fedavg,3,1,6,5,0.18250950570342206,0.1969625059326056
imagenet_r,m0_fedavg,3,1,7,6,0.19771863117870722,0.20360702420503085
imagenet_r,m0_fedavg,3,1,8,7,0.22433460076045628,0.22401518747033697
imagenet_r,m0_fedavg,3,1,9,8,0.1520912547528517,0.16896060749881348
imagenet_r,m0_fedavg,3,2,2,0,0.7377049180327869,0.7876910367616687
imagenet_r,m0_fedavg,3,2,3,1,0.22295081967213115,0.25650557620817843
imagenet_r,m0_fedavg,3,2,4,2,0.1540983606557377,0.1788517141676993
imagenet_r,m0_fedavg,3,2,5,3,0.15737704918032788,0.16769929781082196
imagenet_r,m0_fedavg,3,2,6,4,0.1540983606557377,0.16150351094589013
imagenet_r,m0_fedavg,3,2,7,5,0.14426229508196722,0.16398182569186287
imagenet_r,m0_fedavg,3,2,8,6,0.1540983606557377,0.1623296158612144
imagenet_r,m0_fedavg,3,2,9,7,0.14426229508196722,0.1681123502684841
imagenet_r,m0_fedavg,3,3,3,0,0.7120253164556962,0.7698098256735341
imagenet_r,m0_fedavg,3,3,4,1,0.25949367088607594,0.2868462757527734
imagenet_r,m0_fedavg,3,3,5,2,0.18037974683544303,0.2095879556259905
imagenet_r,m0_fedavg,3,3,6,3,0.1550632911392405,0.16798732171156894
imagenet_r,m0_fedavg,3,3,7,4,0.14240506329113925,0.16917591125198098
imagenet_r,m0_fedavg,3,3,8,5,0.2088607594936709,0.2004754358161648
imagenet_r,m0_fedavg,3,3,9,6,0.12658227848101267,0.1410459587955626
imagenet_r,m0_fedavg,3,4,4,0,0.760655737704918,0.8086672117743254
imagenet_r,m0_fedavg,3,4,5,1,0.19672131147540983,0.21995094031071136
imagenet_r,m0_fedavg,3,4,6,2,0.16721311475409836,0.18274734260016354
imagenet_r,m0_fedavg,3,4,7,3,0.2,0.21545380212591986
imagenet_r,m0_fedavg,3,4,8,4,0.16721311475409836,0.21954210956663942
imagenet_r,m0_fedavg,3,4,9,5,0.2,0.2035977105478332
imagenet_r,m0_fedavg,3,5,5,0,0.7266881028938906,0.7776432606941082
imagenet_r,m0_fedavg,3,5,6,1,0.2733118971061093,0.2937853107344633
imagenet_r,m0_fedavg,3,5,7,2,0.2315112540192926,0.2687651331719128
imagenet_r,m0_fedavg,3,5,8,3,0.2315112540192926,0.25262308313155774
imagenet_r,m0_fedavg,3,5,9,4,0.2315112540192926,0.2397094430992736
imagenet_r,m0_fedavg,3,6,6,0,0.7060931899641577,0.7468694096601073
imagenet_r,m0_fedavg,3,6,7,1,0.14336917562724014,0.2016994633273703
imagenet_r,m0_fedavg,3,6,8,2,0.15770609318996415,0.1873881932021467
imagenet_r,m0_fedavg,3,6,9,3,0.0967741935483871,0.1261180679785331
imagenet_r,m0_fedavg,3,7,7,0,0.7569230769230769,0.7680432265534543
imagenet_r,m0_fedavg,3,7,8,1,0.24307692307692308,0.2504824392126592
imagenet_r,m0_fedavg,3,7,9,2,0.19076923076923077,0.2076418371285218
imagenet_r,m0_fedavg,3,8,8,0,0.7467105263157895,0.7605284888521883
imagenet_r,m0_fedavg,3,8,9,1,0.2993421052631579,0.30057803468208094
imagenet_r,m0_fedavg,3,9,9,0,0.757201646090535,0.7977470558115719
imagenet_r,m0_fedavg,4,0,0,0,0.6971830985915493,0.7401852668725187
imagenet_r,m0_fedavg,4,0,1,1,0.23943661971830985,0.24614027348919276
imagenet_r,m0_fedavg,4,0,2,2,0.09507042253521127,0.1164534627260697
imagenet_r,m0_fedavg,4,0,3,3,0.09154929577464789,0.11160123511248346
imagenet_r,m0_fedavg,4,0,4,4,0.10211267605633803,0.13674459638288486
imagenet_r,m0_fedavg,4,0,5,5,0.10915492957746478,0.13277459197176886
imagenet_r,m0_fedavg,4,0,6,6,0.15140845070422534,0.1627701808557565
imagenet_r,m0_fedavg,4,0,7,7,0.11619718309859155,0.12659902955447727
imagenet_r,m0_fedavg,4,0,8,8,0.11619718309859155,0.14909572121746803
imagenet_r,m0_fedavg,4,0,9,9,0.16549295774647887,0.17512130569033965
imagenet_r,m0_fedavg,4,1,1,0,0.7685185185185185,0.7748062015503876
imagenet_r,m0_fedavg,4,1,2,1,0.37037037037037035,0.3426356589147287
imagenet_r,m0_fedavg,4,1,3,2,0.2962962962962963,0.3062015503875969
imagenet_r,m0_fedavg,4,1,4,3,0.2654320987654321,0.2569767441860465
imagenet_r,m0_fedavg,4,1,5,4,0.24382716049382716,0.2527131782945736
imagenet_r,m0_fedavg,4,1,6,5,0.19444444444444445,0.2065891472868217
imagenet_r,m0_fedavg,4,1,7,6,0.21296296296296297,0.22054263565891472
imagenet_r,m0_fedavg,4,1,8,7,0.19753086419753085,0.22093023255813954
imagenet_r,m0_fedavg,4,1,9,8,0.17592592592592593,0.1934108527131783
imagenet_r,m0_fedavg,4,2,2,0,0.7034482758620689,0.7652399481193255
imagenet_r,m0_fedavg,4,2,3,1,0.21379310344827587,0.19671422395157803
imagenet_r,m0_fedavg,4,2,4,2,0.20689655172413793,0.17812364894076957
imagenet_r,m0_fedavg,4,2,5,3,0.16896551724137931,0.16558581928231733
imagenet_r,m0_fedavg,4,2,6,4,0.21379310344827587,0.20665801988759186
imagenet_r,m0_fedavg,4,2,7,5,0.1310344827586207,0.14483354950281022
imagenet_r,m0_fedavg,4,2,8,6,0.14482758620689656,0.1504539559014267
imagenet_r,m0_fedavg,4,2,9,7,0.18620689655172415,0.1828793774319066
imagenet_r,m0_fedavg,4,3,3,0,0.7003154574132492,0.772655634357762
imagenet_r,m0_fedavg,4,3,4,1,0.2302839116719243,0.264381402679275
imagenet_r,m0_fedavg,4,3,5,2,0.2555205047318612,0.29393223010244285
imagenet_r,m0_fedavg,4,3,6,3,0.2082018927444795,0.25059101654846333
imagenet_r,m0_fedavg,4,3,7,4,0.14195583596214512,0.1946414499605989
imagenet_r,m0_fedavg,4,3,8,5,0.15772870662460567,0.2037037037037037
imagenet_r,m0_fedavg,4,3,9,6,0.22712933753943218,0.27580772261623326
imagenet_r,m0_fedavg,4,4,4,0,0.6970684039087948,0.7313064913722268
imagenet_r,m0_fedavg,4,4,5,1,0.3517915309446254,0.37017255546425637
imagenet_r,m0_fedavg,4,4,6,2,0.2931596091205212,0.30279375513557927
imagenet_r,m0_fedavg,4,4,7,3,0.20195439739413681,0.21364009860312244
imagenet_r,m0_fedavg,4,4,8,4,0.20846905537459284,0.22103533278553822
imagenet_r,m0_fedavg,4,4,9,5,0.21498371335504887,0.24239934264585045
imagenet_r,m0_fedavg,4,5,5,0,0.7491039426523297,0.7791218637992832
imagenet_r,m0_fedavg,4,5,6,1,0.27956989247311825,0.32302867383512546
imagenet_r,m0_fedavg,4,5,7,2,0.24731182795698925,0.2728494623655914
imagenet_r,m0_fedavg,4,5,8,3,0.25806451612903225,0.27912186379928317
imagenet_r,m0_fedavg,4,5,9,4,0.20430107526881722,0.24014336917562723
imagenet_r,m0_fedavg,4,6,6,0,0.6845637583892618,0.7515683814303639
imagenet_r,m0_fedavg,4,6,7,1,0.22483221476510068,0.3216227519866165
imagenet_r,m0_fedavg,4,6,8,2,0.2516778523489933,0.3057298201589293
imagenet_r,m0_fedavg,4,6,9,3,0.21476510067114093,0.27185278126306983
imagenet_r,m0_fedavg,4,7,7,0,0.7692307692307693,0.7975376196990424
imagenet_r,m0_fedavg,4,7,8,1,0.3956043956043956,0.40355677154582764
imagenet_r,m0_fedavg,4,7,9,2,0.3443223443223443,0.37300501595987234
imagenet_r,m0_fedavg,4,8,8,0,0.6887417218543046,0.8006630750103605
imagenet_r,m0_fedavg,4,8,9,1,0.25496688741721857,0.3282221301284708
imagenet_r,m0_fedavg,4,9,9,0,0.721875,0.7407117716073524
imagenet_r,m1_glfc,0,0,0,0,0.7344827586206897,0.7876949740034662
imagenet_r,m1_glfc,0,0,1,1,0.6172413793103448,0.6802426343154246
imagenet_r,m1_glfc,0,0,2,2,0.6862068965517242,0.7309358752166378
imagenet_r,m1_glfc,0,0,3,3,0.7068965517241379,0.7677642980935875
imagenet_r,m1_glfc,0,0,4,4,0.7206896551724138,0.7881282495667244
imagenet_r,m1_glfc,0,0,5,5,0.7068965517241379,0.7963604852686309
imagenet_r,m1_glfc,0,0,6,6,0.6862068965517242,0.7941941074523396
imagenet_r,m1_glfc,0,0,7,7,0.6896551724137931,0.7924610051993067
imagenet_r,m1_glfc,0,0,8,8,0.6862068965517242,0.7894280762564991
imagenet_r,m1_glfc,0,0,9,9,0.6724137931034483,0.7902946273830156
imagenet_r,m1_glfc,0,1,1,0,0.6169491525423729,0.6518424396442185
imagenet_r,m1_glfc,0,1,2,1,0.6067796610169491,0.675137653536637
imagenet_r,m1_glfc,0,1,3,2,0.6101694915254238,0.7022448115205422
imagenet_r,m1_glfc,0,1,4,3,0.6203389830508474,0.7276577721304532
imagenet_r,m1_glfc,0,1,5,4,0.6169491525423729,0.7399407030919102
imagenet_r,m1_glfc,0,1,6,5,0.6135593220338983,0.7484116899618806
imagenet_r,m1_glfc,0,1,7,6,0.6203389830508474,0.7590004235493435
imagenet_r,m1_glfc,0,1,8,7,0.6237288135593221,0.761118170266836
imagenet_r,m1_glfc,0,1,9,8,0.6271186440677966,0.759423972892842
imagenet_r,m1_glfc,0,2,2,0,0.4859154929577465,0.5329838357361293
imagenet_r,m1_glfc,0,2,3,1,0.573943661971831,0.616863259065094
imagenet_r,m1_glfc,0,2,4,2,0.6302816901408451,0.6885102664919178
imagenet_r,m1_glfc,0,2,5,3,0.6725352112676056,0.7260812581913499
imagenet_r,m1_glfc,0,2,6,4,0.6690140845070423,0.7418086500655308
imagenet_r,m1_glfc,0,2,7,5,0.6654929577464789,0.7487986020096112
imagenet_r,m1_glfc,0,2,8,6,0.6795774647887324,0.7522935779816514
imagenet_r,m1_glfc,0,2,9,7,0.6725352112676056,0.7483617300131061
imagenet_r,m1_glfc,0,3,3,0,0.4440677966101695,0.5101265822784811
imagenet_r,m1_glfc,0,3,4,1,0.559322033898305,0.6316455696202532
imagenet_r,m1_glfc,0,3,5,2,0.6305084745762712,0.6991561181434599
imagenet_r,m1_glfc,0,3,6,3,0.6610169491525424,0.7375527426160338
imagenet_r,m1_glfc,0,3,7,4,0.6813559322033899,0.7573839662447257
imagenet_r,m1_glfc,0,3,8,5,0.6915254237288135,0.7649789029535865
imagenet_r,m1_glfc,0,3,9,6,0.6779661016949152,0.7683544303797468
imagenet_r,m1_glfc,0,4,4,0,0.39215686274509803,0.4362965997541991
imagenet_r,m1_glfc,0,4,5,1,0.4542483660130719,0.5473166734944694
imagenet_r,m1_glfc,0,4,6,2,0.5032679738562091,0.6190086030315445
imagenet_r,m1_glfc,0,4,7,3,0.5359477124183006,0.6583367472347399
imagenet_r,m1_glfc,0,4,8,4,0.5130718954248366,0.6718557968045883
imagenet_r,m1_glfc,0,4,9,5,0.5359477124183006,0.6788201556739042
imagenet_r,m1_glfc,0,5,5,0,0.5786163522012578,0.5694062131340936
imagenet_r,m1_glfc,0,5,6,1,0.6383647798742138,0.6504128981517893
imagenet_r,m1_glfc,0,5,7,2,0.6918238993710691,0.7113645300825796
imagenet_r,m1_glfc,0,5,8,3,0.7012578616352201,0.7377113645300826
imagenet_r,m1_glfc,0,5,9,4,0.7138364779874213,0.7597325992921746
imagenet_r,m1_glfc,0,6,6,0,0.5238095238095238,0.5388556789069172
imagenet_r,m1_glfc,0,6,7,1,0.5952380952380952,0.6345004269854825
imagenet_r,m1_glfc,0,6,8,2,0.6462585034013606,0.6848847139197267
imagenet_r,m1_glfc,0,6,9,3,0.6700680272108843,0.7113578138343296
imagenet_r,m1_glfc,0,7,7,0,0.41935483870967744,0.4305054151624549
imagenet_r,m1_glfc,0,7,8,1,0.5053763440860215,0.5455776173285198
imagenet_r,m1_glfc,0,7,9,2,0.5448028673835126,0.6236462093862816
imagenet_r,m1_glfc,0,8,8,0,0.35964912280701755,0.4100587371512482
imagenet_r,m1_glfc,0,8,9,1,0.4502923976608187,0.4853157121879589
imagenet_r,m1_glfc,0,9,9,0,0.38831615120274915,0.43717728055077454
imagenet_r,m1_glfc,1,0,0,0,0.7370242214532872,0.7608131487889274
imagenet_r,m1_glfc,1,0,1,1,0.6851211072664359,0.7002595155709342
imagenet_r,m1_glfc,1,0,2,2,0.7093425605536332,0.754757785467128
imagenet_r,m1_glfc,1,0,3,3,0.7301038062283737,0.7954152249134948
imagenet_r,m1_glfc,1,0,4,4,0.740484429065744,0.8062283737024222
imagenet_r,m1_glfc,1,0,5,5,0.7439446366782007,0.8114186851211073
imagenet_r,m1_glfc,1,0,6,6,0.7335640138408305,0.8109861591695502
imagenet_r,m1_glfc,1,0,7,7,0.71280276816609,0.8118512110726643
imagenet_r,m1_glfc,1,0,8,8,0.7058823529411765,0.8079584775086506
imagenet_r,m1_glfc,1,0,9,9,0.698961937716263,0.8066608996539792
imagenet_r,m1_glfc,1,1,1,0,0.5922865013774105,0.6040152301834545
imagenet_r,m1_glfc,1,1,2,1,0.6005509641873278,0.6285912080304603
