method,dataset,n_tasks,ledger_hash,unit,window_W,sigma,delta,T,m_T,m_T_passes,eps,regime,observed,eps0,eps0_analytic
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,46,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,47,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,48,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,49,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,50,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,51,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,58,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,65,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,74,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,84,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,95,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,107,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,121,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,138,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,156,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,176,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,199,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,226,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,256,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,289,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,328,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,371,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,420,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,475,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,538,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,609,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,689,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,780,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,883,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,1000,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,1,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,2,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,3,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,4,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,5,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,6,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,7,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,8,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,9,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,10,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,11,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,12,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,13,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,14,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,15,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,16,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,17,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,18,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,19,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,20,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,21,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,22,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,23,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,24,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,25,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,26,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,27,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,28,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,29,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,30,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,31,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,32,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,33,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,34,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,35,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,36,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,37,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,38,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,39,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,40,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,41,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,42,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,43,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,44,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,45,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,46,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,47,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,48,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,49,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,50,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,51,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,58,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,65,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,74,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,84,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,95,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,107,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,121,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,138,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,156,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,176,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,199,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,226,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,256,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,289,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,328,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,371,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,420,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,475,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,538,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,609,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,689,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,780,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,883,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,1000,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,1,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,2,2.0,2.0,1.8997960952672124,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,3,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,4,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,5,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,6,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,7,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,8,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,9,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,10,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,11,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,12,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,13,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,14,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,15,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,16,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,17,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,18,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,19,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,20,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,21,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,22,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,23,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,24,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,25,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,26,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,27,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,28,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,29,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,30,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,31,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,32,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,33,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,34,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,35,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,36,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,37,3.0,3.0,2.356985010374796,contractive,1,1.0,
